sample_number,sample_date,lead_amount_ppm
2147652,2017-12-07,0.00263
2147649,2017-12-08,5e-5
2146200,2017-12-08,0.0014
2146196,2017-12-09,1.31e-4
2147661,2017-12-11,1.05e-4
2147653,2017-12-11,5e-5
2146175,2017-12-11,1.09e-4
2146197,2017-12-12,5e-5
2146198,2017-12-12,0.00218
2145323,2017-12-13,5.84e-5
2150961,2017-12-13,5e-5
2146195,2017-12-14,5e-5
2149777,2017-12-15,5e-5
2146210,2017-12-15,5e-5
2146763,2017-12-17,5e-5
2150951,2017-12-17,5e-5
2149773,2017-12-18,5e-5
2146176,2017-12-18,1.08e-4
2146732,2017-12-18,5e-5
2150292,2017-12-18,1.56e-4
2150285,2017-12-18,8.43e-4
2147684,2017-12-19,5e-5
2149771,2017-12-19,0.00105
2149775,2017-12-19,5e-5
2147662,2017-12-19,3.47e-4
2147650,2017-12-19,5.08e-5
2147676,2017-12-19,5e-5
2147663,2017-12-20,5e-5
2150031,2017-12-21,0.00119
2149772,2017-12-21,7.92e-4
2150952,2017-12-21,8.54e-4
2149778,2017-12-21,1.28e-4
2152582,2017-12-25,5e-5
2150325,2017-12-27,3.51e-4
2150332,2017-12-28,0.0474
2152581,2017-12-29,1.38e-4
2154036,2017-12-29,5e-5
2150318,2017-12-29,5e-5
2162267,2017-12-31,6.69e-5
2151763,2018-01-02,0.00704
2150311,2018-01-02,9.48e-5
2151756,2018-01-02,5e-5
2150306,2018-01-02,5e-5
2150276,2018-01-03,5e-5
2151759,2018-01-03,9.11e-4
2151757,2018-01-03,5e-5
2154033,2018-01-04,5.42e-5
2158060,2018-01-04,5e-5
2154012,2018-01-04,5e-5
2152579,2018-01-04,5e-5
2152578,2018-01-05,7.09e-5
2152580,2018-01-05,9.79e-5
2152573,2018-01-05,5e-5
2152576,2018-01-05,4.21e-4
2152575,2018-01-07,5e-5
2152574,2018-01-08,3.81e-4
2152577,2018-01-08,1.53e-4
2156506,2018-01-08,5e-5
2154890,2018-01-09,5e-5
2158069,2018-01-09,7.19e-4
2154032,2018-01-09,0.00394
2154035,2018-01-09,4.43e-4
2156459,2018-01-10,5.52e-4
2156498,2018-01-10,5e-5
2156515,2018-01-10,2.77e-4
2156470,2018-01-11,5.15e-5
2155729,2018-01-11,0.00142
2156489,2018-01-11,8.42e-4
2156492,2018-01-11,3.27e-4
2156471,2018-01-11,1.5e-4
2156465,2018-01-12,5e-5
2156469,2018-01-12,5e-5
2158061,2018-01-15,3.95e-4
2156472,2018-01-15,9.77e-5
2156493,2018-01-15,5e-5
2156467,2018-01-15,5e-5
2155458,2018-01-15,5e-5
2155457,2018-01-16,5e-5
2156461,2018-01-16,8.44e-5
2155733,2018-01-16,8.38e-4
2156463,2018-01-17,5e-5
2171469,2018-01-18,5e-5
2160137,2018-01-18,7.76e-5
2160136,2018-01-18,0.00466
2158062,2018-01-19,5.1e-5
2159507,2018-01-19,7.28e-5
2159532,2018-01-19,5e-5
2159526,2018-01-21,1.68e-4
2160105,2018-01-22,1.23e-4
2159528,2018-01-22,5e-5
2159518,2018-01-24,2.17e-4
2169536,2018-01-24,0.00161
2161356,2018-01-25,5e-5
2161350,2018-01-26,9.11e-4
2162268,2018-01-26,1.52e-4
2163618,2018-01-26,5e-5
2161339,2018-01-29,3.32e-4
2161341,2018-01-29,5e-5
2161004,2018-01-29,5e-5
2162275,2018-01-30,5e-5
2163616,2018-01-30,5e-5
2163614,2018-01-31,3.09e-4
2164016,2018-01-31,9.84e-5
2163985,2018-01-31,5e-5
2163938,2018-02-01,6.8e-4
2163976,2018-02-02,0.00248
2164017,2018-02-02,0.00105
2163928,2018-02-02,9.89e-4
2163617,2018-02-02,3.18e-4
2163629,2018-02-02,5.57e-5
2164015,2018-02-02,5.58e-5
2165003,2018-02-02,5e-5
2166771,2018-02-04,0.00307
2163927,2018-02-05,5e-5
2163926,2018-02-05,6.31e-5
2166770,2018-02-05,0.129
2163905,2018-02-06,3.27e-4
2166323,2018-02-06,5e-5
2166768,2018-02-07,1.11e-4
2165004,2018-02-07,5.37e-4
2175386,2018-02-09,0.00121
2175396,2018-02-09,0.00626
2166376,2018-02-09,1.11e-4
2168437,2018-02-11,9.54e-4
2166769,2018-02-12,5.86e-5
2175378,2018-02-12,4.65e-4
2168408,2018-02-12,5e-5
2168419,2018-02-12,2.58e-4
2166772,2018-02-12,5e-5
2171451,2018-02-13,9.72e-5
2171479,2018-02-13,5e-5
2168407,2018-02-13,5.17e-5
2175363,2018-02-14,3.19e-4
2171459,2018-02-14,5e-5
2171460,2018-02-14,5e-5
2171450,2018-02-15,5e-5
2175349,2018-02-15,0.00166
2175437,2018-02-15,5e-5
2175384,2018-02-15,9.47e-4
2171472,2018-02-15,5.32e-5
2171449,2018-02-15,1.36e-4
2171480,2018-02-15,5e-5
2175348,2018-02-16,5e-5
2175389,2018-02-20,5.78e-5
2175387,2018-02-20,6.51e-4
2171448,2018-02-20,6.94e-4
2175414,2018-02-21,0.00203
2171458,2018-02-21,5e-5
2173819,2018-02-21,5e-5
2175411,2018-02-23,4.8e-4
2173341,2018-02-23,0.0656
2181050,2018-02-24,2.21e-4
2175385,2018-02-26,0.00131
2175381,2018-02-27,0.00201
2175491,2018-02-27,5e-5
2173818,2018-02-27,5.36e-5
2175388,2018-02-27,5e-5
2176348,2018-02-27,5e-5
2173817,2018-02-27,9.65e-4
2175418,2018-02-28,0.00127
2175435,2018-02-28,5e-5
2176886,2018-02-28,7.41e-4
2176335,2018-02-28,5e-5
2176349,2018-02-28,5e-5
2176849,2018-02-28,5.1e-5
2178133,2018-02-28,5e-5
2176846,2018-02-28,5e-5
2176877,2018-02-28,0.00231
2177984,2018-02-28,9.03e-4
2176350,2018-03-01,5e-5
2177982,2018-03-01,7.91e-4
2176883,2018-03-01,3.5e-4
2177983,2018-03-01,5e-5
2176884,2018-03-03,4.99e-4
2178131,2018-03-04,0.00103
2178135,2018-03-04,2.51e-4
2176315,2018-03-05,5e-5
2176873,2018-03-06,1.45e-4
2181049,2018-03-06,2.62e-4
2181081,2018-03-06,3.77e-4
2181103,2018-03-06,5e-5
2176885,2018-03-06,5e-5
2177980,2018-03-06,2.6e-4
2179974,2018-03-07,5e-5
2178132,2018-03-07,5e-5
2181047,2018-03-07,2.77e-4
2177981,2018-03-07,4.82e-4
2178137,2018-03-07,5e-5
2180070,2018-03-08,5e-5
2179448,2018-03-08,0.0144
2180069,2018-03-08,5.08e-5
2181082,2018-03-09,9.22e-4
2180068,2018-03-09,5.99e-5
2181084,2018-03-09,0.00309
2181085,2018-03-09,5e-5
2181070,2018-03-09,5.23e-4
2179956,2018-03-09,5e-5
2179452,2018-03-10,4.9e-4
2179447,2018-03-10,5.57e-5
2179446,2018-03-10,9.44e-5
2181080,2018-03-10,0.00525
2181048,2018-03-11,0.00474
2179449,2018-03-11,0.00122
2179957,2018-03-11,5e-5
2181102,2018-03-12,5.77e-4
2179976,2018-03-12,5.3e-5
2195781,2018-03-12,0.00211
2181083,2018-03-13,0.005
2181104,2018-03-13,7.32e-5
2181101,2018-03-13,0.00102
2186973,2018-03-13,5e-5
2183137,2018-03-14,8.76e-5
2183146,2018-03-14,0.00254
2186971,2018-03-14,5e-5
2186970,2018-03-15,5e-5
2183117,2018-03-15,5e-5
2186972,2018-03-16,5e-5
2183143,2018-03-16,0.00108
2183216,2018-03-16,4.32e-4
2184746,2018-03-16,0.00166
2182937,2018-03-18,9.71e-4
2183113,2018-03-19,0.00123
2183142,2018-03-19,5e-5
2183219,2018-03-19,5e-5
2184745,2018-03-19,6.88e-5
2183116,2018-03-19,6.39e-4
2183115,2018-03-19,9.94e-4
2183168,2018-03-19,3.79e-4
2183108,2018-03-19,0.00117
2185285,2018-03-20,5e-5
2183125,2018-03-20,5e-5
2186975,2018-03-20,9.78e-4
2185286,2018-03-20,5e-5
2186974,2018-03-21,0.00149
2200758,2018-03-22,5e-5
2195777,2018-03-22,9.8e-4
2186977,2018-03-22,0.00268
2186969,2018-03-23,5e-5
2195770,2018-03-23,2.21e-4
2186976,2018-03-26,5e-5
2186987,2018-03-26,7.45e-5
2195924,2018-03-26,3.23e-4
2190146,2018-03-27,5.67e-5
2195797,2018-03-27,5e-5
2186991,2018-03-27,0.0015
2195790,2018-03-27,0.00107
2195795,2018-03-27,1.19e-4
2195925,2018-03-28,1.28e-4
2191388,2018-03-28,5e-5
2195778,2018-03-28,3.75e-4
2190143,2018-03-29,0.00123
2190147,2018-04-01,5e-5
2200862,2018-04-03,5e-5
2190239,2018-04-03,8.02e-4
2190145,2018-04-03,6.6e-5
2190157,2018-04-04,5e-5
2191386,2018-04-04,8.77e-5
2191387,2018-04-04,0.0011
2192971,2018-04-04,5e-5
2190246,2018-04-04,5.83e-4
2200757,2018-04-04,5e-5
2192985,2018-04-04,2.48e-4
2191385,2018-04-05,6.45e-5
2197258,2018-04-05,7.66e-4
2200759,2018-04-05,9.9e-4
2197194,2018-04-05,5e-5
2197200,2018-04-08,5e-5
2200760,2018-04-09,7.48e-5
2192983,2018-04-09,5.47e-4
2192962,2018-04-09,5e-5
2200803,2018-04-10,0.00425
2197199,2018-04-10,6.91e-5
2195759,2018-04-10,0.0024
2195758,2018-04-10,0.00106
2197210,2018-04-10,3.27e-4
2200749,2018-04-11,3.86e-4
2202806,2018-04-11,4.27e-4
2197254,2018-04-11,5e-5
2195782,2018-04-12,0.00337
2195869,2018-04-12,0.00653
2197195,2018-04-13,5e-5
2197198,2018-04-13,1.19e-4
2195856,2018-04-13,5e-5
2197197,2018-04-13,7.78e-4
2197245,2018-04-13,5e-5
2195864,2018-04-13,5.71e-4
2197227,2018-04-13,9.12e-4
2195868,2018-04-13,5.06e-5
2195799,2018-04-15,3.5e-4
2200800,2018-04-15,5e-5
2195786,2018-04-16,5.31e-5
2200748,2018-04-17,0.00107
2197211,2018-04-17,2.24e-4
2195771,2018-04-17,0.00124
2197691,2018-04-17,3.56e-4
2195859,2018-04-17,5e-5
2195774,2018-04-18,5e-5
2195867,2018-04-18,8.16e-4
2200797,2018-04-18,5e-5
2197196,2018-04-18,1.08e-4
2197228,2018-04-18,9.35e-4
2197684,2018-04-18,3.27e-4
2199818,2018-04-19,6.43e-5
2197246,2018-04-19,5e-5
2200750,2018-04-19,5e-5
2198912,2018-04-20,9.25e-4
2197686,2018-04-20,0.00174
2199829,2018-04-20,3.71e-4
2197685,2018-04-20,5.89e-4
2207920,2018-04-20,1.37e-4
2198898,2018-04-22,0.00701
2210728,2018-04-22,5e-5
2197693,2018-04-22,7.28e-4
2210729,2018-04-22,9.56e-5
2197259,2018-04-23,5e-5
2197683,2018-04-23,0.00251
2207984,2018-04-23,5e-5
2198910,2018-04-23,8.03e-5
2200761,2018-04-24,4.27e-4
2200819,2018-04-24,3.98e-4
2198905,2018-04-24,7.5e-4
2200804,2018-04-24,5e-5
2200790,2018-04-24,5e-5
2200763,2018-04-24,5e-5
2200780,2018-04-24,4.01e-4
2202805,2018-04-24,5.4e-5
2198909,2018-04-25,1.17e-4
2200723,2018-04-25,0.00214
2198849,2018-04-25,2.6e-4
2198911,2018-04-25,7.02e-4
2200830,2018-04-25,9.4e-5
2199828,2018-04-25,1.04e-4
2200781,2018-04-26,2.91e-4
2199830,2018-04-26,2.75e-4
2202772,2018-04-26,2.07e-4
2200795,2018-04-26,0.00611
2200817,2018-04-26,8.21e-5
2202778,2018-04-26,5e-5
2199825,2018-04-26,6.6e-5
2200825,2018-04-26,5.84e-4
2202796,2018-04-26,5e-5
2200822,2018-04-27,5.18e-4
2200824,2018-04-27,0.00119
2202789,2018-04-27,5e-5
2200841,2018-04-27,1.13e-4
2200722,2018-04-29,7.74e-5
2200833,2018-04-30,0.00181
2202804,2018-04-30,8.11e-5
2200820,2018-04-30,5e-5
2200840,2018-04-30,0.00817
2200805,2018-04-30,0.00114
2203875,2018-05-01,6.89e-5
2203821,2018-05-01,5e-5
2202807,2018-05-01,3.78e-4
2206703,2018-05-01,0.0017
2202801,2018-05-01,7.97e-4
2200821,2018-05-01,0.00182
2202795,2018-05-01,8.59e-5
2206232,2018-05-02,3.22e-4
2206272,2018-05-02,0.00351
2203849,2018-05-02,6.36e-4
2203817,2018-05-02,5e-5
2203842,2018-05-03,0.00716
2206229,2018-05-03,5e-5
2206233,2018-05-03,1.52e-4
2206227,2018-05-03,3.44e-4
2203869,2018-05-04,8.9e-4
2206224,2018-05-04,3.52e-4
2206228,2018-05-04,5e-5
2206212,2018-05-04,5e-5
2203818,2018-05-04,5e-5
2206211,2018-05-04,1.09e-4
2204733,2018-05-07,5e-5
2203845,2018-05-07,0.0299
2203843,2018-05-07,6.13e-4
2203844,2018-05-07,5e-5
2203808,2018-05-07,5e-5
2206226,2018-05-08,5e-5
2204731,2018-05-08,7.77e-5
2204732,2018-05-08,2.92e-4
2206213,2018-05-08,9.64e-5
2207979,2018-05-08,7.1e-5
2207980,2018-05-09,1.32e-4
2207982,2018-05-09,0.00207
2207983,2018-05-10,0.0014
2206278,2018-05-10,6.93e-4
2208002,2018-05-11,6.46e-4
2212806,2018-05-11,5e-5
2207958,2018-05-11,5e-5
2207981,2018-05-11,0.00189
2206254,2018-05-11,5e-5
2206702,2018-05-13,0.00153
2206679,2018-05-14,5e-5
2206801,2018-05-14,7.2e-4
2207998,2018-05-14,5e-5
2207997,2018-05-14,3.22e-4
2206704,2018-05-14,5e-5
2207919,2018-05-15,4.58e-4
2208019,2018-05-15,5e-5
2207999,2018-05-15,8.66e-4
2208000,2018-05-15,2.14e-4
2207995,2018-05-15,0.00202
2206662,2018-05-15,1.21e-4
2206681,2018-05-15,0.00342
2208001,2018-05-15,8.91e-4
2210731,2018-05-16,4.4e-4
2210733,2018-05-16,0.00167
2210730,2018-05-17,0.00738
2210732,2018-05-18,0.00103
2212805,2018-05-18,1.18e-4
2209568,2018-05-22,7.18e-4
2210734,2018-05-23,8.8e-5
2212814,2018-05-23,5e-5
2212827,2018-05-23,6.94e-5
2212829,2018-05-23,4.77e-4
2220560,2018-05-24,3.06e-4
2212808,2018-05-24,5e-5
2212812,2018-05-24,8.66e-4
2212825,2018-05-25,5e-5
2214428,2018-05-25,1.86e-4
2227511,2018-05-26,0.00144
2212828,2018-05-27,1.12e-4
2212813,2018-05-28,5.02e-4
2214427,2018-05-28,1.03e-4
2212826,2018-05-29,1.31e-4
2216400,2018-05-29,5e-5
2217919,2018-05-29,0.00104
2217745,2018-05-29,6.6e-4
2217925,2018-05-29,3.17e-4
2217920,2018-05-29,7.67e-4
2217924,2018-05-29,4.82e-4
2217756,2018-05-30,7.89e-4
2217758,2018-05-31,0.00199
2220575,2018-05-31,2.03e-4
2216405,2018-05-31,5e-5
2215879,2018-06-01,5.56e-5
2216404,2018-06-01,5e-5
2216402,2018-06-01,1.23e-4
2217736,2018-06-01,5e-5
2220550,2018-06-01,2.29e-4
2217659,2018-06-04,2.02e-4
2217755,2018-06-04,1.11e-4
2216406,2018-06-04,5e-5
2217383,2018-06-04,8.15e-5
2218941,2018-06-05,3.84e-4
2217721,2018-06-05,5e-5
2231837,2018-06-05,5e-5
2217926,2018-06-06,9.81e-5
2217384,2018-06-06,5e-5
2231870,2018-06-06,2.07e-4
2217960,2018-06-06,5e-5
2217730,2018-06-06,5.76e-5
2217382,2018-06-06,5e-5
2218968,2018-06-07,1.22e-4
2217923,2018-06-07,5.02e-5
2220581,2018-06-07,1.1
2220578,2018-06-08,5.05e-5
2218967,2018-06-11,5.24e-5
2231680,2018-06-11,5e-5
2222779,2018-06-11,0.00139
2231693,2018-06-12,0.00366
2222767,2018-06-12,8.56e-4
2231716,2018-06-12,5e-5
2220576,2018-06-12,8.95e-5
2231786,2018-06-12,5e-5
2230101,2018-06-12,1.5e-4
2222781,2018-06-13,2.55e-4
2222806,2018-06-13,5e-5
2222778,2018-06-14,8.21e-5
2222782,2018-06-14,3.53e-4
2222794,2018-06-15,0.00172
2222795,2018-06-15,0.00225
2222816,2018-06-15,5e-5
2231805,2018-06-15,5e-5
2222783,2018-06-17,2.44e-4
2225966,2018-06-17,5e-5
2222818,2018-06-18,5.88e-4
2226446,2018-06-18,0.00573
2222793,2018-06-18,6.37e-5
2231836,2018-06-19,7.47e-5
2222817,2018-06-19,5e-5
2231730,2018-06-19,0.00194
2227510,2018-06-19,5e-5
2226395,2018-06-20,5e-5
2227591,2018-06-20,1.14e-4
2226445,2018-06-20,5e-5
2227605,2018-06-20,5.79e-4
2227598,2018-06-20,0.00321
2225965,2018-06-20,5e-5
2226455,2018-06-20,8.51e-5
2226453,2018-06-21,5e-5
2227507,2018-06-21,8.31e-5
2227508,2018-06-21,1.98e-4
2226456,2018-06-21,9.68e-4
2226444,2018-06-22,7.38e-4
2231704,2018-06-22,1.52e-4
2227509,2018-06-22,3.44e-4
2226403,2018-06-24,1.82e-4
2226443,2018-06-25,5.03e-5
2227607,2018-06-25,0.00132
2227523,2018-06-25,3.57e-4
2231795,2018-06-25,7.37e-5
2226397,2018-06-26,0.00299
2231692,2018-06-26,9.26e-5
2226452,2018-06-26,5e-5
2227516,2018-06-26,5e-5
2242624,2018-06-26,9.58e-4
2227590,2018-06-26,0.00175
2235322,2018-06-27,9.92e-5
2230096,2018-06-27,1.51e-4
2231835,2018-06-27,5e-5
2235139,2018-06-27,0.0014
2230049,2018-06-27,5.05e-5
2227514,2018-06-27,5e-5
2235083,2018-06-27,0.00156
2231694,2018-06-28,1.39e-4
2230097,2018-06-28,5e-5
2235343,2018-06-28,5e-5
2231798,2018-06-28,8.16e-5
2230098,2018-06-28,5e-5
2233480,2018-06-29,8.24e-5
2235325,2018-07-02,7.71e-5
2234746,2018-07-03,0.00188
2230058,2018-07-03,8.75e-4
2230050,2018-07-03,1.84e-4
2231834,2018-07-03,1.01e-4
2231731,2018-07-03,5.31e-4
2235129,2018-07-04,6.83e-4
2233467,2018-07-04,1.01e-4
2231679,2018-07-04,7.22e-4
2231808,2018-07-04,8.62e-5
2235138,2018-07-05,6.52e-4
2232711,2018-07-05,6.54e-5
2231681,2018-07-05,8.01e-4
2234738,2018-07-06,8.32e-4
2233481,2018-07-06,9.59e-5
2233483,2018-07-06,0.00284
2232946,2018-07-06,0.00156
2235140,2018-07-09,6.72e-5
2237118,2018-07-09,2.63e-4
2231868,2018-07-09,8.64e-4
2234762,2018-07-09,6.79e-5
2233478,2018-07-09,8.08e-5
2239657,2018-07-09,0.00117
2233482,2018-07-09,1.82e-4
2233088,2018-07-09,5e-5
2242644,2018-07-10,0.00106
2242643,2018-07-10,5e-5
2242642,2018-07-10,5e-5
2242609,2018-07-10,3.59e-4
2237119,2018-07-10,5e-5
2239666,2018-07-11,0.348
2235324,2018-07-11,8.15e-4
2235194,2018-07-12,5e-5
2239656,2018-07-12,0.00172
2239514,2018-07-12,6.57e-5
2234763,2018-07-12,0.00202
2239523,2018-07-12,0.00121
2235065,2018-07-12,0.00262
2239502,2018-07-13,5.62e-4
2239670,2018-07-13,0.00126
2239671,2018-07-13,5e-5
2235195,2018-07-13,0.0021
2244961,2018-07-13,0.0018600000000000001
2237077,2018-07-15,5.14e-4
2239102,2018-07-15,5e-5
2237101,2018-07-16,0.00262
2239044,2018-07-16,0.00159
2237116,2018-07-16,3.99e-4
2239495,2018-07-16,1.17e-4
2239104,2018-07-17,0.00173
2242610,2018-07-17,1.48e-4
2237112,2018-07-17,1.95e-4
2242669,2018-07-17,1.11e-4
2240506,2018-07-17,5e-5
2237117,2018-07-17,5.99e-4
2244962,2018-07-17,0.00373
2239475,2018-07-17,8.7e-5
2258848,2018-07-17,0.00158
2238977,2018-07-17,5e-5
2242670,2018-07-18,4.26e-4
2244888,2018-07-18,5e-5
2239667,2018-07-18,3.59e-4
2239518,2018-07-18,0.00111
2239103,2018-07-19,0.0034
2240507,2018-07-19,1.35e-4
2238990,2018-07-19,5e-5
2239105,2018-07-19,1.04e-4
2239106,2018-07-19,1.94e-4
2244951,2018-07-20,5e-5
2242625,2018-07-20,9.37e-5
2239668,2018-07-20,5e-5
2238963,2018-07-20,8.39e-5
2258668,2018-07-20,0.00157
2243310,2018-07-23,5e-5
2240505,2018-07-24,8.32e-4
2258626,2018-07-24,9.09e-4
2238960,2018-07-24,7.76e-4
2239669,2018-07-24,5e-5
2240504,2018-07-24,0.00212
2244952,2018-07-24,5.19e-5
2244811,2018-07-24,5.8e-5
2243267,2018-07-24,8.84e-5
2244789,2018-07-24,5e-5
2244772,2018-07-24,0.00126
2249609,2018-07-24,5e-5
2244814,2018-07-24,1.42e-4
2239672,2018-07-25,3.16e-4
2244810,2018-07-25,5e-5
2243269,2018-07-25,0.0014
2243284,2018-07-25,1.55e-4
2244757,2018-07-25,5e-5
2239477,2018-07-25,6.93e-5
2244754,2018-07-25,5e-5
2243244,2018-07-26,5e-5
2244756,2018-07-26,5.95e-5
2247760,2018-07-26,6.05e-5
2244876,2018-07-27,0.798
2243289,2018-07-27,5e-5
2242667,2018-07-27,5.03e-4
2243271,2018-07-27,5e-5
2242662,2018-07-27,0.00107
2244964,2018-07-27,3.09e-4
2244812,2018-07-27,1.16e-4
2243238,2018-07-27,6.93e-4
2243239,2018-07-28,2.61e-4
2249641,2018-07-28,0.00141
2243237,2018-07-28,0.00116
2243292,2018-07-28,5e-5
2243242,2018-07-30,5e-5
2248505,2018-07-30,5.96e-4
2243309,2018-07-30,1.36e-4
2244760,2018-07-30,6.28e-5
2275104,2018-07-31,5e-5
2244813,2018-07-31,1.13e-4
2244963,2018-07-31,1.29e-4
2248382,2018-07-31,3.57e-4
2248511,2018-07-31,6.97e-5
2246779,2018-08-01,5e-5
2250284,2018-08-01,1.25e-4
2254467,2018-08-01,5e-5
2246780,2018-08-01,5e-5
2247823,2018-08-01,5e-5
2248906,2018-08-01,6.28e-5
2244755,2018-08-02,0.00106
2247968,2018-08-02,5e-5
2248904,2018-08-03,5.39e-4
2248902,2018-08-03,0.0042
2248905,2018-08-04,0.00154
2248921,2018-08-07,5e-5
2247726,2018-08-07,1e-4
2248903,2018-08-07,5e-5
2248571,2018-08-07,1.1e-4
2248525,2018-08-07,5e-5
2251412,2018-08-07,0.00126
2247820,2018-08-07,6.46e-4
2254488,2018-08-08,6.05e-5
2249963,2018-08-08,1.27e-4
2247813,2018-08-08,0.00116
2247821,2018-08-08,0.00127
2254496,2018-08-08,5e-5
2247733,2018-08-09,0.00106
2251411,2018-08-09,0.00125
2251432,2018-08-09,5e-5
2248907,2018-08-10,1.42e-4
2249964,2018-08-10,5e-5
2249642,2018-08-13,6.59e-5
2249958,2018-08-13,5e-5
2249643,2018-08-13,5e-5
2251414,2018-08-13,0.00165
2251413,2018-08-13,5.52e-5
2251435,2018-08-13,5e-5
2254470,2018-08-14,5e-5
2259126,2018-08-14,5e-5
2254454,2018-08-15,1.34e-4
2258688,2018-08-15,0.00101
2253220,2018-08-16,0.0117
2258654,2018-08-16,8.88e-5
2254466,2018-08-16,1.01e-4
2253202,2018-08-16,8.02e-5
2258710,2018-08-16,0.00155
2254468,2018-08-17,0.00194
2254426,2018-08-20,0.00137
2254479,2018-08-20,3.33e-4
2254407,2018-08-20,0.00219
2254444,2018-08-20,1.27e-4
2259114,2018-08-21,1.7e-4
2254452,2018-08-22,1.31e-4
2258669,2018-08-23,5e-5
2258828,2018-08-23,5e-5
2259124,2018-08-23,7.11e-5
2259115,2018-08-23,0.00132
2258656,2018-08-24,0.00109
2258847,2018-08-24,0.00143
2258627,2018-08-24,5e-5
2258850,2018-08-26,5e-5
2258849,2018-08-27,0.00103
2258650,2018-08-27,0.00254
2259125,2018-08-27,7.14e-4
2258640,2018-08-28,0.00223
2258634,2018-08-28,5e-5
2267715,2018-08-29,2.61e-4
2259113,2018-08-29,1.58e-4
2259419,2018-08-29,5e-5
2258638,2018-08-29,5.07e-5
2258635,2018-08-29,2.66e-4
2258679,2018-08-29,0.00206
2259427,2018-08-30,7.81e-5
2259433,2018-08-30,2.03e-4
2259127,2018-08-31,5e-5
2267386,2018-08-31,4.37e-4
2263929,2018-09-03,4.16e-4
2263927,2018-09-03,5e-5
2260253,2018-09-04,5.85e-4
2260254,2018-09-04,6.03e-4
2267851,2018-09-04,5e-5
2259476,2018-09-04,1.28e-4
2259415,2018-09-04,0.0015
2263950,2018-09-04,0.0047
2267716,2018-09-05,5e-5
2275053,2018-09-05,0.00531
2275035,2018-09-05,5e-5
2264077,2018-09-06,6.64e-5
2263944,2018-09-06,6.4e-5
2267777,2018-09-06,5e-5
2264038,2018-09-06,0.00202
2264018,2018-09-06,4.83e-4
2263945,2018-09-06,6.43e-4
2263941,2018-09-07,9.09e-5
2263940,2018-09-07,0.00327
2263946,2018-09-07,5e-5
2263949,2018-09-07,0.0505
2263942,2018-09-07,5.57e-4
2267717,2018-09-07,5e-5
2265571,2018-09-08,5e-5
2278540,2018-09-10,4.56e-4
2263947,2018-09-10,0.00597
2267876,2018-09-10,0.00166
2263943,2018-09-10,5e-5
2263928,2018-09-11,6.37e-5
2264014,2018-09-11,1.13e-4
2264032,2018-09-11,1.88e-4
2263948,2018-09-11,5e-5
2265577,2018-09-11,0.00454
2267779,2018-09-11,9.98e-4
2267877,2018-09-11,5e-5
2265572,2018-09-12,7.13e-4
2275081,2018-09-12,5e-5
2275100,2018-09-12,5e-5
2275103,2018-09-12,2.96e-4
2265582,2018-09-13,9.87e-5
2267846,2018-09-13,9.87e-5
2267841,2018-09-14,1.09e-4
2265579,2018-09-16,2.3e-4
2267776,2018-09-16,4.07e-4
2267850,2018-09-17,5e-5
2265633,2018-09-17,7.51e-5
2269723,2018-09-17,6.26e-4
2265626,2018-09-17,5e-5
2269725,2018-09-18,5.8e-5
2269729,2018-09-18,5e-5
2275093,2018-09-18,5e-5
2267860,2018-09-18,5e-5
2269727,2018-09-19,1.4e-4
2267843,2018-09-19,9.84e-4
2275078,2018-09-20,0.00115
2275079,2018-09-20,0.00619
2269732,2018-09-20,0.00114
2275092,2018-09-20,6.31e-5
2270153,2018-09-20,6.19e-4
2269751,2018-09-20,0.00139
2269724,2018-09-20,0.003
2267857,2018-09-21,7.51e-5
2269740,2018-09-23,5e-5
2269728,2018-09-23,2.59e-4
2269731,2018-09-24,5e-5
2269749,2018-09-24,0.00157
2270148,2018-09-24,1.11e-4
2269726,2018-09-24,1.88e-4
2269730,2018-09-24,5e-5
2274044,2018-09-24,0.0018600000000000001
2274041,2018-09-25,0.0163
2274145,2018-09-25,0.0228
2274043,2018-09-25,5e-5
2275034,2018-09-26,0.00113
2274040,2018-09-27,7.03e-4
2269757,2018-09-27,5e-5
2274073,2018-09-27,6.5e-5
2277495,2018-09-28,7.49e-4
2281832,2018-09-28,2.07e-4
2277497,2018-09-28,5e-5
2274042,2018-10-01,1.17e-4
2281830,2018-10-01,0.00377
2274129,2018-10-01,5e-5
2275077,2018-10-01,5.38e-5
2274037,2018-10-02,6.88e-4
2274066,2018-10-03,6.86e-5
2275080,2018-10-03,1.33e-4
2275091,2018-10-04,1.23e-4
2274065,2018-10-04,0.00134
2280509,2018-10-04,5e-5
2274226,2018-10-05,9.35e-4
2275102,2018-10-05,1.91e-4
2275101,2018-10-05,1.94e-4
2274035,2018-10-05,0.00168
2274045,2018-10-05,9.88e-4
2278533,2018-10-09,0.00163
2278538,2018-10-10,9.46e-4
2276162,2018-10-10,0.00196
2276190,2018-10-10,0.00202
2277484,2018-10-10,9.09e-5
2277507,2018-10-11,6.95e-5
2276161,2018-10-11,3.58e-4
2280131,2018-10-11,2.88e-4
2276160,2018-10-11,1.2e-4
2278536,2018-10-11,0.00121
2280539,2018-10-11,5.37e-4
2277482,2018-10-12,5e-5
2277496,2018-10-12,7.47e-5
2277498,2018-10-14,8.65e-5
2277483,2018-10-15,1.05e-4
2277494,2018-10-15,5.56e-4
